family,register,type,member,field,kind,of_field,bits,mask,value,description,rm_access,rm_reset,#,confidence,basis
CH32H417,CAN_F32R1,CAN,CAN.sFilterRegister[32].FR1,FB15,field,,15,0x8000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R1,CAN,CAN.sFilterRegister[32].FR1,FB16,field,,16,0x10000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R1,CAN,CAN.sFilterRegister[32].FR1,FB17,field,,17,0x20000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R1,CAN,CAN.sFilterRegister[32].FR1,FB18,field,,18,0x40000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R1,CAN,CAN.sFilterRegister[32].FR1,FB19,field,,19,0x80000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R1,CAN,CAN.sFilterRegister[32].FR1,FB20,field,,20,0x100000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R1,CAN,CAN.sFilterRegister[32].FR1,FB21,field,,21,0x200000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R1,CAN,CAN.sFilterRegister[32].FR1,FB22,field,,22,0x400000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R1,CAN,CAN.sFilterRegister[32].FR1,FB23,field,,23,0x800000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R1,CAN,CAN.sFilterRegister[32].FR1,FB24,field,,24,0x1000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R1,CAN,CAN.sFilterRegister[32].FR1,FB25,field,,25,0x2000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R1,CAN,CAN.sFilterRegister[32].FR1,FB26,field,,26,0x4000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R1,CAN,CAN.sFilterRegister[32].FR1,FB27,field,,27,0x8000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R1,CAN,CAN.sFilterRegister[32].FR1,FB28,field,,28,0x10000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R1,CAN,CAN.sFilterRegister[32].FR1,FB29,field,,29,0x20000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R1,CAN,CAN.sFilterRegister[32].FR1,FB30,field,,30,0x40000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R1,CAN,CAN.sFilterRegister[32].FR1,FB31,field,,31,0x80000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB0,field,,0,0x1,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB1,field,,1,0x2,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB2,field,,2,0x4,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB3,field,,3,0x8,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB4,field,,4,0x10,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB5,field,,5,0x20,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB6,field,,6,0x40,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB7,field,,7,0x80,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB8,field,,8,0x100,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB9,field,,9,0x200,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB10,field,,10,0x400,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB11,field,,11,0x800,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB12,field,,12,0x1000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB13,field,,13,0x2000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB14,field,,14,0x4000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB15,field,,15,0x8000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB16,field,,16,0x10000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB17,field,,17,0x20000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB18,field,,18,0x40000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB19,field,,19,0x80000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB20,field,,20,0x100000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB21,field,,21,0x200000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB22,field,,22,0x400000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB23,field,,23,0x800000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB24,field,,24,0x1000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB25,field,,25,0x2000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB26,field,,26,0x4000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB27,field,,27,0x8000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB28,field,,28,0x10000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB29,field,,29,0x20000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB30,field,,30,0x40000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F32R2,CAN,CAN.sFilterRegister[32].FR2,FB31,field,,31,0x80000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB0,field,,0,0x1,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB1,field,,1,0x2,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB2,field,,2,0x4,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB3,field,,3,0x8,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB4,field,,4,0x10,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB5,field,,5,0x20,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB6,field,,6,0x40,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB7,field,,7,0x80,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB8,field,,8,0x100,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB9,field,,9,0x200,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB10,field,,10,0x400,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB11,field,,11,0x800,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB12,field,,12,0x1000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB13,field,,13,0x2000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB14,field,,14,0x4000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB15,field,,15,0x8000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB16,field,,16,0x10000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB17,field,,17,0x20000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB18,field,,18,0x40000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB19,field,,19,0x80000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB20,field,,20,0x100000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB21,field,,21,0x200000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB22,field,,22,0x400000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB23,field,,23,0x800000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB24,field,,24,0x1000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB25,field,,25,0x2000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB26,field,,26,0x4000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB27,field,,27,0x8000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB28,field,,28,0x10000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB29,field,,29,0x20000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB30,field,,30,0x40000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R1,CAN,CAN.sFilterRegister[33].FR1,FB31,field,,31,0x80000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB0,field,,0,0x1,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB1,field,,1,0x2,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB2,field,,2,0x4,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB3,field,,3,0x8,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB4,field,,4,0x10,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB5,field,,5,0x20,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB6,field,,6,0x40,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB7,field,,7,0x80,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB8,field,,8,0x100,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB9,field,,9,0x200,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB10,field,,10,0x400,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB11,field,,11,0x800,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB12,field,,12,0x1000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB13,field,,13,0x2000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB14,field,,14,0x4000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB15,field,,15,0x8000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB16,field,,16,0x10000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB17,field,,17,0x20000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB18,field,,18,0x40000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB19,field,,19,0x80000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB20,field,,20,0x100000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB21,field,,21,0x200000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB22,field,,22,0x400000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB23,field,,23,0x800000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB24,field,,24,0x1000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB25,field,,25,0x2000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB26,field,,26,0x4000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB27,field,,27,0x8000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB28,field,,28,0x10000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB29,field,,29,0x20000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB30,field,,30,0x40000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F33R2,CAN,CAN.sFilterRegister[33].FR2,FB31,field,,31,0x80000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB0,field,,0,0x1,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB1,field,,1,0x2,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB2,field,,2,0x4,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB3,field,,3,0x8,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB4,field,,4,0x10,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB5,field,,5,0x20,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB6,field,,6,0x40,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB7,field,,7,0x80,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB8,field,,8,0x100,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB9,field,,9,0x200,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB10,field,,10,0x400,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB11,field,,11,0x800,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB12,field,,12,0x1000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB13,field,,13,0x2000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB14,field,,14,0x4000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB15,field,,15,0x8000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB16,field,,16,0x10000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB17,field,,17,0x20000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB18,field,,18,0x40000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB19,field,,19,0x80000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB20,field,,20,0x100000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB21,field,,21,0x200000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB22,field,,22,0x400000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB23,field,,23,0x800000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB24,field,,24,0x1000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB25,field,,25,0x2000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB26,field,,26,0x4000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB27,field,,27,0x8000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB28,field,,28,0x10000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB29,field,,29,0x20000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB30,field,,30,0x40000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R1,CAN,CAN.sFilterRegister[34].FR1,FB31,field,,31,0x80000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB0,field,,0,0x1,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB1,field,,1,0x2,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB2,field,,2,0x4,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB3,field,,3,0x8,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB4,field,,4,0x10,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB5,field,,5,0x20,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB6,field,,6,0x40,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB7,field,,7,0x80,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB8,field,,8,0x100,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB9,field,,9,0x200,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB10,field,,10,0x400,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB11,field,,11,0x800,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB12,field,,12,0x1000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB13,field,,13,0x2000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB14,field,,14,0x4000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB15,field,,15,0x8000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB16,field,,16,0x10000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB17,field,,17,0x20000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB18,field,,18,0x40000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB19,field,,19,0x80000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB20,field,,20,0x100000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB21,field,,21,0x200000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB22,field,,22,0x400000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB23,field,,23,0x800000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB24,field,,24,0x1000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB25,field,,25,0x2000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB26,field,,26,0x4000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB27,field,,27,0x8000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB28,field,,28,0x10000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB29,field,,29,0x20000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB30,field,,30,0x40000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F34R2,CAN,CAN.sFilterRegister[34].FR2,FB31,field,,31,0x80000000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F35R1,CAN,CAN.sFilterRegister[35].FR1,FB0,field,,0,0x1,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F35R1,CAN,CAN.sFilterRegister[35].FR1,FB1,field,,1,0x2,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F35R1,CAN,CAN.sFilterRegister[35].FR1,FB2,field,,2,0x4,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F35R1,CAN,CAN.sFilterRegister[35].FR1,FB3,field,,3,0x8,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F35R1,CAN,CAN.sFilterRegister[35].FR1,FB4,field,,4,0x10,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F35R1,CAN,CAN.sFilterRegister[35].FR1,FB5,field,,5,0x20,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F35R1,CAN,CAN.sFilterRegister[35].FR1,FB6,field,,6,0x40,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F35R1,CAN,CAN.sFilterRegister[35].FR1,FB7,field,,7,0x80,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F35R1,CAN,CAN.sFilterRegister[35].FR1,FB8,field,,8,0x100,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F35R1,CAN,CAN.sFilterRegister[35].FR1,FB9,field,,9,0x200,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F35R1,CAN,CAN.sFilterRegister[35].FR1,FB10,field,,10,0x400,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F35R1,CAN,CAN.sFilterRegister[35].FR1,FB11,field,,11,0x800,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F35R1,CAN,CAN.sFilterRegister[35].FR1,FB12,field,,12,0x1000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F35R1,CAN,CAN.sFilterRegister[35].FR1,FB13,field,,13,0x2000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F35R1,CAN,CAN.sFilterRegister[35].FR1,FB14,field,,14,0x4000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F35R1,CAN,CAN.sFilterRegister[35].FR1,FB15,field,,15,0x8000,,,,,#,reference,evt(ch32h417.h)
CH32H417,CAN_F35R1,CAN,CAN.sFilterRegister[35].FR1,FB16,field,,16,0x10000,,,,,#,reference,evt(ch32h417.h)
