part_number,series,family,peripheral,role,pad,routing,signal,#,confidence,basis
CH32X033F8P6,CH32X033,CH32X035,TIM2,CH3,PA2,remap-1,T2C3,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,TIM2,CH3N,PC3,remap-4,T2C3N,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,TIM2,CH4,PA3,default,T2C4,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,TIM2,CH4,PA3,remap-1,T2C4,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,TIM2,ETR,PA2,remap-5,T2ET,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,TIM2,ETR,PA2,remap-6,T2ET,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,TIM3,CH1,PA3,remap-3,T3C1,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,TIM3,CH1,PA6,default,T3C1,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,TIM3,CH1,PC19,remap-2,T3C1,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,TIM3,CH2,PA4,remap-3,T3C2,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,TIM3,CH2,PA7,default,T3C2,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,TIM3,CH2,PC18,remap-2,T3C2,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART1,CTS,PA9,remap-2,CTS1,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART1,CTS,PC16,default,CTS1,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART1,CTS,PC16,remap-1,CTS1,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART1,RTS,PC17,default,RTS1,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART1,RTS,PC17,remap-1,RTS1,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART1,RX,PA11,remap-1,RX1,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART1,TX,PA10,remap-1,TX1,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART1,TX,PA7,remap-3,TX1,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART2,CK,PA4,default,CK2,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART2,CTS,PA0,default,CTS2,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART2,CTS,PA1,remap-1,CTS2,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART2,RTS,PA1,default,RTS2,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART2,RTS,PA2,remap-1,RTS2,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART2,RTS,PC3,remap-3,RTS2,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART2,RTS,PC3,remap-4,RTS2,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART2,RX,PA3,default,RX2,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART2,TX,PA2,default,TX2,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART3,CTS,PA3,remap-2,CTS3,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART3,RTS,PA4,remap-2,RTS3,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART3,RTS,PB7,default,RTS3,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART3,RTS,PB7,remap-1,RTS3,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART3,RX,PC19,remap-1,RX3,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART3,TX,PC18,remap-1,TX3,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART4,CK,PA6,remap-1,CK4,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART4,CTS,PA5,remap-4,CTS4,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART4,CTS,PA7,remap-1,CTS4,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART4,RTS,PA6,remap-4,RTS4,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART4,RX,PA10,remap-3,RX4,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART4,RX,PA9,remap-1,RX4,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART4,RX,PB1,default,RX4,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART4,RX,PC16,remap-5,RX4,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART4,RX,PC17,remap-2,RX4,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART4,RX,PC19,remap-4,RX4,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART4,TX,PA5,remap-1,TX4,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART4,TX,PB0,default,TX4,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART4,TX,PC16,remap-2,TX4,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USART4,TX,PC17,remap-5,TX4,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USB,DM,PC16,default,UDM,#,confirmed,pin-table:zh+pin-table:en
CH32X033F8P6,CH32X033,CH32X035,USB,DP,PC17,default,UDP,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,ADC1,IN0,PA0,default,A0,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,ADC1,IN1,PA1,default,A1,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,ADC1,IN2,PA2,default,A2,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,ADC1,IN3,PA3,default,A3,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,ADC1,IN4,PA4,default,A4,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,ADC1,IN5,PA5,default,A5,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,ADC1,IN6,PA6,default,A6,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,ADC1,IN7,PA7,default,A7,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,ADC1,IN8,PB0,default,A8,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,ADC1,IN9,PB1,default,A9,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,CMP1,N1,PA23,default,C1N1,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,CMP1,OUT,PA1,default,C1O,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,CMP1,P0,PC19,default,C1P0,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,CMP1,P1,PA0,default,C1P1,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,CMP2,N0,PA22,default,C2N0,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,CMP2,OUT,PB2,default,C2O,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,CMP2,P0,PA12,default,C2P0,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,CMP2,P1,PA11,default,C2P1,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,CMP3,N0,PA2,default,C3N0,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,CMP3,OUT,PB3,default,C3O,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,CMP3,P0,PA13,default,C3P0,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,CMP3,P1,PA14,default,C3P1,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,I2C1,SCL,PA10,default,SCL,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,I2C1,SCL,PA13,remap-1,SCL,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,I2C1,SCL,PC16,remap-2,SCL,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,I2C1,SCL,PC17,remap-4,SCL,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,I2C1,SCL,PC18,remap-5,SCL,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,I2C1,SCL,PC19,remap-3,SCL,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,I2C1,SDA,PA11,default,SDA,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,I2C1,SDA,PA14,remap-1,SDA,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,I2C1,SDA,PC16,remap-4,SDA,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,I2C1,SDA,PC17,remap-2,SDA,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,I2C1,SDA,PC18,remap-3,SDA,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,I2C1,SDA,PC19,remap-5,SDA,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,OPA1,N0,PA6,default,O1N0,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,OPA1,N1,PB6,default,O1N1,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,OPA1,N2,PA1,default,O1N2,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,OPA1,OUT0,PA3,default,O1O0,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,OPA1,OUT1,PB5,default,O1O1,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,OPA1,P0,PB0,default,O1P0,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,OPA1,P1,PB8,default,O1P1,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,OPA1,P2,PB4,default,O1P2,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,OPA2,N0,PA5,default,O2N0,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,OPA2,N1,PB1,default,O2N1,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,OPA2,N2,PA1,default,O2N2,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,OPA2,OUT0,PA4,default,O2O0,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,OPA2,OUT1,PA2,default,O2O1,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,OPA2,P0,PA7,default,O2P0,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,OPA2,P1,PB3,default,O2P1,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,OPA2,P2,PB7,default,O2P2,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,PIOC,IO0,PC18,default,PIOC_IO0,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,PIOC,IO0,PC7,remap-1,PIOC_IO0,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,PIOC,IO1,PC19,default,PIOC_IO1,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,RCC,MCO,PB9,default,MCO,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,SDI,SWCLK,PC19,default,DCK,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,SDI,SWDIO,PC18,default,DIO,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,SPI1,MISO,PA6,default,MISO,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,SPI1,MISO,PA8,remap-1,MISO,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,SPI1,MISO,PA9,remap-2,MISO,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,SPI1,MISO,PC6,remap-3,MISO,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,SPI1,MOSI,PA10,remap-2,MOSI,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,SPI1,MOSI,PA7,default,MOSI,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,SPI1,MOSI,PA9,remap-1,MOSI,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,SPI1,MOSI,PC7,remap-3,MOSI,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,SPI1,NSS,PA12,remap-2,CS,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,SPI1,NSS,PA4,default,CS,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,SPI1,SCK,PA11,remap-2,SCK,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,SPI1,SCK,PA5,default,SCK,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,SYS,NRST,PA21,default,RST,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,BKIN,PA6,remap-1,T1BK,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,BKIN,PB5,default,T1BK,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,BKIN,PB5,remap-2,T1BK,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,CH1,PB9,default,T1C1,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,CH1,PB9,remap-1,T1C1,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,CH1,PB9,remap-2,T1C1,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,CH1N,PA7,remap-1,T1C1N,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,CH1N,PB6,default,T1C1N,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,CH1N,PB6,remap-2,T1C1N,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,CH2,PB10,default,T1C2,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,CH2,PB10,remap-1,T1C2,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,CH2,PB10,remap-2,T1C2,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,CH2N,PB0,remap-1,T1C2N,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,CH2N,PB7,default,T1C2N,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,CH2N,PB7,remap-2,T1C2N,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,CH2N,PC6,remap-3,T1C2N,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,CH3,PB11,default,T1C3,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,CH3,PB11,remap-1,T1C3,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,CH3,PB11,remap-2,T1C3,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,CH3,PC14,remap-4,T1C3,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,CH3N,PB1,remap-1,T1C3N,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,CH3N,PB8,default,T1C3N,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,CH3N,PB8,remap-2,T1C3N,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,CH3N,PC7,remap-3,T1C3N,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,CH4,PB12,remap-2,T1C4,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,CH4,PC16,default,T1C4,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,CH4,PC16,remap-1,T1C4,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,ETR,PC15,remap-4,T1ET,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,ETR,PC17,default,T1ET,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,ETR,PC17,remap-1,T1ET,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,ETR,PC18,remap-2,T1ET,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM1,ETR,PC18,remap-3,T1ET,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,BKIN,PA20,default,T2BK,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,BKIN,PA20,remap-2,T2BK,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,BKIN,PA9,remap-1,T2BK,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,BKIN,PA9,remap-3,T2BK,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,BKIN,PB4,remap-5,T2BK,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,BKIN,PB4,remap-6,T2BK,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH1,PA0,default,T2C1,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH1,PA0,remap-2,T2C1,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH1,PC19,remap-5,T2C1,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH1,PC19,remap-6,T2C1,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH1N,PA12,remap-1,T2C1N,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH1N,PA12,remap-3,T2C1N,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH1N,PA21,default,T2C1N,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH1N,PB11,remap-6,T2C1N,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH1N,PC18,remap-5,T2C1N,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH2,PA1,default,T2C2,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH2,PA1,remap-2,T2C2,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH2,PA12,remap-5,T2C2,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH2,PC14,remap-6,T2C2,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH2N,PA13,remap-1,T2C2N,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH2N,PA13,remap-3,T2C2N,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH2N,PA22,default,T2C2N,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH2N,PA22,remap-2,T2C2N,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH2N,PB12,remap-5,T2C2N,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH2N,PB12,remap-6,T2C2N,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH3,PA13,remap-5,T2C3,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH3,PA2,default,T2C3,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH3,PA2,remap-1,T2C3,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH3,PB3,remap-2,T2C3,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH3,PB3,remap-3,T2C3,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH3,PC15,remap-6,T2C3,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH3N,PA14,remap-1,T2C3N,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH3N,PA14,remap-3,T2C3N,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH3N,PA23,default,T2C3N,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH3N,PA23,remap-2,T2C3N,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH3N,PB3,remap-5,T2C3N,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH3N,PB3,remap-6,T2C3N,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH4,PA3,default,T2C4,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH4,PA3,remap-1,T2C4,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH4,PB4,remap-2,T2C4,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,CH4,PB4,remap-3,T2C4,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,ETR,PA18,remap-1,T2ET,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,ETR,PA18,remap-3,T2ET,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,ETR,PA19,default,T2ET,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,ETR,PA19,remap-2,T2ET,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,ETR,PA2,remap-5,T2ET,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM2,ETR,PA2,remap-6,T2ET,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM3,CH1,PA3,remap-3,T3C1,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM3,CH1,PA6,default,T3C1,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM3,CH1,PB4,remap-1,T3C1,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM3,CH1,PC19,remap-2,T3C1,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM3,CH2,PA4,remap-3,T3C2,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM3,CH2,PA7,default,T3C2,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM3,CH2,PB5,remap-1,T3C2,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,TIM3,CH2,PC18,remap-2,T3C2,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,USART1,CK,PB12,remap-3,CK1,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,USART1,CK,PB5,remap-2,CK1,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,USART1,CK,PB9,default,CK1,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,USART1,CK,PB9,remap-1,CK1,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,USART1,CTS,PA13,remap-3,CTS1,#,confirmed,pin-table:zh+pin-table:en
CH32X035C8T6,CH32X035,CH32X035,USART1,CTS,PA9,remap-2,CTS1,#,confirmed,pin-table:zh+pin-table:en
