series,selector,value,signal,pad,peripheral,role,#,confidence,basis
CH32H417,afio-uhsif-port-remap,3,UHSIF_PORT6,PE11,UHSIF,PORT6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,3,UHSIF_PORT7,PE12,UHSIF,PORT7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-can-rm,0,CAN1_RX,PA11,CAN1,RX,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-can-rm,0,CAN1_TX,PA12,CAN1,TX,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-can-rm,2,CAN1_RX,PB8,CAN1,RX,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-can-rm,2,CAN1_TX,PB9,CAN1,TX,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-can-rm,3,CAN1_RX,OSC_IN,CAN1,RX,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-can-rm,3,CAN1_TX,OSC_OUT,CAN1,TX,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-i2c1-rm,0,I2C1_SCL,PB6,I2C1,SCL,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-i2c1-rm,0,I2C1_SDA,PB7,I2C1,SDA,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-i2c1-rm,0,I2C1_SMBA,PB5,I2C1,SMBA,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-i2c1-rm,2,I2C1_SCL,PA13,I2C1,SCL,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-i2c1-rm,2,I2C1_SDA,PA12,I2C1,SDA,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-i2c1-rm,2,I2C1_SMBA,PB5,I2C1,SMBA,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-i2c1-rm,3,I2C1_SCL,PB9,I2C1,SCL,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-i2c1-rm,3,I2C1_SDA,PB11,I2C1,SDA,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-i2c1-rm,3,I2C1_SMBA,PB5,I2C1,SMBA,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-lptim-rm,0,LPTIM_CH1,PB12,LPTIM,CH1,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-lptim-rm,0,LPTIM_CH2,PB13,LPTIM,CH2,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-lptim-rm,0,LPTIM_ETR,PB14,LPTIM,ETR,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-lptim-rm,0,LPTIM_OUT,PB15,LPTIM,OUT,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-lptim-rm,1,LPTIM_CH1,PB5,LPTIM,CH1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-lptim-rm,1,LPTIM_CH2,PB7,LPTIM,CH2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-lptim-rm,1,LPTIM_ETR,PB6,LPTIM,ETR,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-lptim-rm,1,LPT_OUT,PB2,LPTIM,OUT,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-spi1-rm,0,SPI1_MISO,PA6,SPI1,MISO,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-spi1-rm,0,SPI1_MOSI,PA7,SPI1,MOSI,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-spi1-rm,0,SPI1_NSS,PA4,SPI1,NSS,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-spi1-rm,0,SPI1_SCK,PA5,SPI1,SCK,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-spi1-rm,1,SPI1_MISO,PB4,SPI1,MISO,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-spi1-rm,1,SPI1_MOSI,PB5,SPI1,MOSI,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-spi1-rm,1,SPI1_NSS,PA15,SPI1,NSS,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-spi1-rm,1,SPI1_SCK,PB3,SPI1,SCK,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-spi1-rm,2,SPI1_MISO,PB8,SPI1,MISO,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-spi1-rm,2,SPI1_MOSI,PB7,SPI1,MOSI,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-spi1-rm,2,SPI1_NSS,PA12,SPI1,NSS,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-spi1-rm,2,SPI1_SCK,PB6,SPI1,SCK,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-spi1-rm,3,SPI1_MISO,PB8,SPI1,MISO,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-spi1-rm,3,SPI1_MOSI,PB7,SPI1,MOSI,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-spi1-rm,3,SPI1_NSS,PB12,SPI1,NSS,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-spi1-rm,3,SPI1_SCK,PB6,SPI1,SCK,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,0,TIM1_BKIN,PB12,TIM1,BKIN,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim1-rm,0,TIM1_CH1,PA8,TIM1,CH1,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim1-rm,0,TIM1_CH1N,PB13,TIM1,CH1N,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim1-rm,0,TIM1_CH2,PA9,TIM1,CH2,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim1-rm,0,TIM1_CH2N,PB14,TIM1,CH2N,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim1-rm,0,TIM1_CH3,PA10,TIM1,CH3,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim1-rm,0,TIM1_CH3N,PB15,TIM1,CH3N,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim1-rm,0,TIM1_CH4,PA11,TIM1,CH4,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim1-rm,0,TIM1_ETR,PA12,TIM1,ETR,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim1-rm,1,TIM1_BKIN,PA6,TIM1,BKIN,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,1,TIM1_CH1,PA8,TIM1,CH1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,1,TIM1_CH1N,PA7,TIM1,CH1N,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,1,TIM1_CH2,PA9,TIM1,CH2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,1,TIM1_CH2N,PB0,TIM1,CH2N,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,1,TIM1_CH3,PA10,TIM1,CH3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,1,TIM1_CH3N,PB1,TIM1,CH3N,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,1,TIM1_CH4,PA11,TIM1,CH4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,1,TIM1_ETR,PA12,TIM1,ETR,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,2,TIM1_BKIN,PA13,TIM1,BKIN,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,2,TIM1_CH1,PA1,TIM1,CH1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,2,TIM1_CH1N,PB11,TIM1,CH1N,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,2,TIM1_CH2,PA7,TIM1,CH2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,2,TIM1_CH2N,PB0,TIM1,CH2N,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,2,TIM1_CH3,PA14,TIM1,CH3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,2,TIM1_CH3N,PB9,TIM1,CH3N,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,2,TIM1_CH4,PB1,TIM1,CH4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,2,TIM1_ETR,PB6,TIM1,ETR,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,3,TIM1_BKIN,PA13,TIM1,BKIN,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,3,TIM1_CH1,PA1,TIM1,CH1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,3,TIM1_CH1N,PB11,TIM1,CH1N,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,3,TIM1_CH2,PA7,TIM1,CH2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,3,TIM1_CH2N,PB0,TIM1,CH2N,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,3,TIM1_CH3,PA14,TIM1,CH3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,3,TIM1_CH3N,PB9,TIM1,CH3N,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,3,TIM1_CH4,PB1,TIM1,CH4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,3,TIM1_ETR,PA3,TIM1,ETR,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,4,TIM1_BKIN,PA12,TIM1,BKIN,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,4,TIM1_CH1,PB7,TIM1,CH1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,4,TIM1_CH1N,PA14,TIM1,CH1N,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,4,TIM1_CH2,PB8,TIM1,CH2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,4,TIM1_CH2N,PB1,TIM1,CH2N,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,4,TIM1_CH3,PB12,TIM1,CH3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,4,TIM1_CH3N,PB9,TIM1,CH3N,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,4,TIM1_CH4,PA2,TIM1,CH4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,4,TIM1_ETR,PB6,TIM1,ETR,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,5,TIM1_BKIN,PA12,TIM1,BKIN,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,5,TIM1_CH1,PB1,TIM1,CH1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,5,TIM1_CH1N,PA14,TIM1,CH1N,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,5,TIM1_CH2,PB8,TIM1,CH2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,5,TIM1_CH2N,PA1,TIM1,CH2N,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,5,TIM1_CH3,PB6,TIM1,CH3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,5,TIM1_CH3N,PB7,TIM1,CH3N,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,5,TIM1_CH4,PA3,TIM1,CH4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,5,TIM1_ETR,PA13,TIM1,ETR,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim2-rm,0,TIM2_CH1_ETR,PA0-WKUP,TIM2,CH1_ETR,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim2-rm,0,TIM2_CH2,PA1,TIM2,CH2,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim2-rm,0,TIM2_CH3,PA2,TIM2,CH3,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim2-rm,0,TIM2_CH4,PA3,TIM2,CH4,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim2-rm,1,TIM2_CH1_ETR,PA15,TIM2,CH1_ETR,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim2-rm,1,TIM2_CH2,PB3,TIM2,CH2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim2-rm,1,TIM2_CH3,PA2,TIM2,CH3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim2-rm,1,TIM2_CH4,PA3,TIM2,CH4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim2-rm,2,TIM2_CH1_ETR,PA0-WKUP,TIM2,CH1_ETR,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim2-rm,2,TIM2_CH2,PA1,TIM2,CH2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim2-rm,2,TIM2_CH3,PB10,TIM2,CH3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim2-rm,2,TIM2_CH4,PB11,TIM2,CH4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim2-rm,3,TIM2_CH1_ETR,PA15,TIM2,CH1_ETR,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim2-rm,3,TIM2_CH2,PB3,TIM2,CH2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim2-rm,3,TIM2_CH3,PB10,TIM2,CH3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim2-rm,3,TIM2_CH4,PB11,TIM2,CH4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim2-rm,4,TIM2_CH1_ETR,PA3,TIM2,CH1_ETR,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim2-rm,4,TIM2_CH2,PA2,TIM2,CH2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim2-rm,4,TIM2_CH3,PB12,TIM2,CH3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim2-rm,4,TIM2_CH4,PA6,TIM2,CH4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim2-rm,5,TIM2_CH1_ETR,PA12,TIM2,CH1_ETR,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim2-rm,5,TIM2_CH2,PA2,TIM2,CH2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim2-rm,5,TIM2_CH3,PB12,TIM2,CH3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim2-rm,5,TIM2_CH4,PA6,TIM2,CH4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim2-rm,7,TIM2_CH1_ETR,PA12,TIM2,CH1_ETR,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim2-rm,7,TIM2_CH2,PB8,TIM2,CH2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim2-rm,7,TIM2_CH3,PA5,TIM2,CH3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim2-rm,7,TIM2_CH4,PA4,TIM2,CH4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim3-rm,0,TIM3_CH1,PA6,TIM3,CH1,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim3-rm,0,TIM3_CH2,PA7,TIM3,CH2,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim3-rm,0,TIM3_CH3,PB0,TIM3,CH3,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim3-rm,0,TIM3_CH4,PB1,TIM3,CH4,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim3-rm,1,TIM3_CH1,PB4,TIM3,CH1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim3-rm,1,TIM3_CH2,PB5,TIM3,CH2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim3-rm,1,TIM3_CH3,PB0,TIM3,CH3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim3-rm,1,TIM3_CH4,PB1,TIM3,CH4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim4-rm,0,TIM4_CH1,PB6,TIM4,CH1,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim4-rm,0,TIM4_CH2,PB7,TIM4,CH2,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim4-rm,0,TIM4_CH3,PB8,TIM4,CH3,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim4-rm,0,TIM4_CH4,PB9,TIM4,CH4,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim4-rm,1,TIM4_CH1,PB10,TIM4,CH1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim4-rm,1,TIM4_CH2,PB11,TIM4,CH2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim4-rm,1,TIM4_CH3,PB8,TIM4,CH3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim4-rm,1,TIM4_CH4,PB9,TIM4,CH4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart1-rm,0,USART1_CK,PA8,USART1,CK,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-usart1-rm,0,USART1_CTS,PA11,USART1,CTS,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-usart1-rm,0,USART1_RTS,PA12,USART1,RTS,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-usart1-rm,0,USART1_RX,PA10,USART1,RX,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-usart1-rm,0,USART1_TX,PA9,USART1,TX,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-usart1-rm,1,USART1_CK,PA8,USART1,CK,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart1-rm,1,USART1_CTS,PA11,USART1,CTS,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart1-rm,1,USART1_RTS,PA12,USART1,RTS,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart1-rm,1,USART1_RX,PB7,USART1,RX,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart1-rm,1,USART1_TX,PB6,USART1,TX,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart1-rm,2,USART1_CK,PA3,USART1,CK,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart1-rm,2,USART1_CTS,PA2,USART1,CTS,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart1-rm,2,USART1_RTS,PA13,USART1,RTS,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart1-rm,2,USART1_RX,PA5,USART1,RX,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart1-rm,2,USART1_TX,PA4,USART1,TX,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart1-rm,3,USART1_CK,PA6,USART1,CK,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart1-rm,3,USART1_CTS,PB7,USART1,CTS,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart1-rm,3,USART1_RTS,PB8,USART1,RTS,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart1-rm,3,USART1_RX,PA4,USART1,RX,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart1-rm,3,USART1_TX,PA5,USART1,TX,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart1-rm,4,USART1_CK,PA6,USART1,CK,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart1-rm,4,USART1_CTS,PA14,USART1,CTS,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart1-rm,4,USART1_RTS,PA13,USART1,RTS,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart1-rm,4,USART1_RX,PB9,USART1,RX,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart1-rm,4,USART1_TX,PB11,USART1,TX,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart1-rm,5,USART1_CK,PB6,USART1,CK,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart1-rm,5,USART1_CTS,PB7,USART1,CTS,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart1-rm,5,USART1_RTS,PB8,USART1,RTS,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart1-rm,5,USART1_RX,PA12,USART1,RX,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart1-rm,5,USART1_TX,PB12,USART1,TX,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart2-rm,0,USART2_CK,PA4,USART2,CK,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-usart2-rm,0,USART2_CTS,PA0-WKUP,USART2,CTS,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-usart2-rm,0,USART2_RTS,PA1,USART2,RTS,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-usart2-rm,0,USART2_RX,PA3,USART2,RX,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-usart2-rm,0,USART2_TX,PA2,USART2,TX,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-usart2-rm,2,USART2_CK,PA4,USART2,CK,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart2-rm,2,USART2_CTS,PA0-WKUP,USART2,CTS,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart2-rm,2,USART2_RTS,PA1,USART2,RTS,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart2-rm,2,USART2_RX,PA12,USART2,RX,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart2-rm,2,USART2_TX,PA11,USART2,TX,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart2-rm,3,USART2_CK,PA4,USART2,CK,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart2-rm,3,USART2_CTS,PA0-WKUP,USART2,CTS,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart2-rm,3,USART2_RTS,PA1,USART2,RTS,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart2-rm,3,USART2_RX,PA11,USART2,RX,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart2-rm,3,USART2_TX,PA12,USART2,TX,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart3-rm,0,USART3_CK,PB12,USART3,CK,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-usart3-rm,0,USART3_CTS,PB13,USART3,CTS,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-usart3-rm,0,USART3_RTS,PB14,USART3,RTS,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-usart3-rm,0,USART3_RX,PB11,USART3,RX,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-usart3-rm,0,USART3_TX,PB10,USART3,TX,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-usart3-rm,2,USART3_CK,PB12,USART3,CK,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart3-rm,2,USART3_CTS,PB13,USART3,CTS,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart3-rm,2,USART3_RTS,PB14,USART3,RTS,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart3-rm,2,USART3_RX,OSC_IN,USART3,RX,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart3-rm,2,USART3_TX,OSC_OUT,USART3,TX,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart3-rm,3,USART3_CK,PB12,USART3,CK,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart3-rm,3,USART3_CTS,PB13,USART3,CTS,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart3-rm,3,USART3_RTS,PB14,USART3,RTS,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart3-rm,3,USART3_RX,OSC_OUT,USART3,RX,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart3-rm,3,USART3_TX,OSC_IN,USART3,TX,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-usart4-rm,0,USART4_CK,PB2,USART4,CK,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-usart4-rm,0,USART4_CTS,PB3,USART4,CTS,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-usart4-rm,0,USART4_RTS,PB4,USART4,RTS,#,reference,candidates(datasheet-pin-table-default:en)
