family,type,register,offset,width_bits,count,rm_register,rm_reset,rm_address_check,#,confidence,basis
CH32V205,CAN_FIFOMailBox,RXMIR,0x000,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,CAN_FIFOMailBox,RXMDTR,0x004,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,CAN_FIFOMailBox,RXMDLR,0x008,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,CAN_FIFOMailBox,RXMDHR,0x00c,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,CAN_FilterRegister,FR1,0x000,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,CAN_FilterRegister,FR2,0x004,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,CAN_TxMailBox,TXMIR,0x000,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,CAN_TxMailBox,TXMDTR,0x004,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,CAN_TxMailBox,TXMDLR,0x008,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,CAN_TxMailBox,TXMDHR,0x00c,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,CRC,DATAR,0x000,32,1,CRC_DATAR,0xFFFFFFFF,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,CRC,IDATAR,0x004,8,1,CRC_IDATAR,0x00,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,CRC,CTLR,0x008,32,1,CRC_CTLR,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,DMA,INTFR,0x000,32,1,,0x00000000,ok:2,#,confirmed,evt(ch32v205.h)+rm-address(CH32V205RM.PDF)
CH32V205,DMA,INTFCR,0x004,32,1,,0x00000000,ok:2,#,confirmed,evt(ch32v205.h)+rm-address(CH32V205RM.PDF)
CH32V205,DMA_Channel,CFGR,0x000,32,1,,0x00000000,ok:16,#,confirmed,evt(ch32v205.h)+rm-address(CH32V205RM.PDF)
CH32V205,DMA_Channel,CNTR,0x004,32,1,,0x00000000,ok:16,#,confirmed,evt(ch32v205.h)+rm-address(CH32V205RM.PDF)
CH32V205,DMA_Channel,PADDR,0x008,32,1,,0x00000000,ok:16,#,confirmed,evt(ch32v205.h)+rm-address(CH32V205RM.PDF)
CH32V205,DMA_Channel,MADDR,0x00c,32,1,,0x00000000,ok:16,#,confirmed,evt(ch32v205.h)+rm-address(CH32V205RM.PDF)
CH32V205,DMA_Channel,M1ADDR,0x010,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,EXTEN,CTLR0,0x000,32,1,EXTEN_CTLR0,0x00002440,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,EXTEN,CTLR1,0x004,16,1,EXTEN_CTLR1,0x0000,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,EXTI,INTENR,0x000,32,1,EXTI_INTENR,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,EXTI,EVENR,0x004,32,1,EXTI_EVENR,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,EXTI,RTENR,0x008,32,1,EXTI_RTENR,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,EXTI,FTENR,0x00c,32,1,EXTI_FTENR,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,EXTI,SWIEVR,0x010,32,1,EXTI_SWIEVR,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,EXTI,INTFR,0x014,32,1,EXTI_INTFR,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,FLASH,ACTLR,0x000,32,1,FLASH_ACTLR,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,FLASH,KEYR,0x004,32,1,FLASH_KEYR,0xXXXXXXXX,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,FLASH,OBKEYR,0x008,32,1,FLASH_OBKEYR,0xXXXXXXXX,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,FLASH,STATR,0x00c,32,1,FLASH_STATR,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,FLASH,CTLR,0x010,32,1,FLASH_CTLR,0x00008080,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,FLASH,ADDR,0x014,32,1,FLASH_ADDR,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,FLASH,OBR,0x01c,32,1,FLASH_OBR,0x0XXXXXFE,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,FLASH,WPR,0x020,32,1,FLASH_WPR,0xXXXXXXXX,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,FLASH,MODEKEYR,0x024,32,1,FLASH_MODEKEYR,0xXXXXXXXX,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,FSMC_Bank1,BTCR,0x000,32,8,,,,#,reference,evt(ch32v205.h)
CH32V205,FSMC_Bank1E,BWTR,0x000,32,7,,,,#,reference,evt(ch32v205.h)
CH32V205,FSMC_Bank2,PCR2,0x000,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,FSMC_Bank2,SR2,0x004,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,FSMC_Bank2,PMEM2,0x008,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,FSMC_Bank2,PATT2,0x00c,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,FSMC_Bank2,ECCR2,0x014,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,GPIO,CFGLR,0x000,32,1,,0x44444444,ok:5,#,confirmed,evt(ch32v205.h)+rm-address(CH32V205RM.PDF)
CH32V205,GPIO,CFGHR,0x004,32,1,,0x44444444;0x48844444,ok:5,#,confirmed,evt(ch32v205.h)+rm-address(CH32V205RM.PDF)
CH32V205,GPIO,INDR,0x008,32,1,GPIOx_INDR,0x0000XXXX,ok:5,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,GPIO,OUTDR,0x00c,32,1,GPIOx_OUTDR,0x00000000,ok:5,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,GPIO,BSHR,0x010,32,1,GPIOx_BSHR,0x00000000,ok:5,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,GPIO,BCR,0x014,32,1,GPIOx_BCR,0x00000000,ok:5,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,GPIO,LCKR,0x018,32,1,GPIOx_LCKR,0x00000000,ok:5,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,I2C,CTLR1,0x000,16,1,I2Cx_CTLR1,0x0000,ok:2,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,I2C,CTLR2,0x004,16,1,I2Cx_CTLR2,0x0000,ok:2,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,I2C,OADDR1,0x008,16,1,I2Cx_OADDR1,0x0000,ok:2,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,I2C,OADDR2,0x00c,16,1,I2Cx_OADDR2,0x0000,ok:2,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,I2C,DATAR,0x010,16,1,I2Cx_DATAR,0x0000,ok:2,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,I2C,STAR1,0x014,16,1,I2Cx_STAR1,0x0000,ok:2,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,I2C,STAR2,0x018,16,1,I2Cx_STAR2,0x0000,ok:2,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,I2C,CKCFGR,0x01c,16,1,I2Cx_CKCFGR,0x0000,ok:2,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,I2C,RTR,0x020,16,1,I2Cx_RTR,0x0002,ok:2,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,IWDG,CTLR,0x000,32,1,IWDG_CTLR,0x0000,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,IWDG,PSCR,0x004,32,1,IWDG_PSCR,0x0000,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,IWDG,RLDR,0x008,32,1,IWDG_RLDR,0x0FFF,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,IWDG,STATR,0x00c,32,1,IWDG_STATR,0x0000,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,LVDS,BASE_CFG,0x000,16,1,,,,#,reference,evt(ch32v205.h)
CH32V205,LVDS,INT_EN,0x002,16,1,,,,#,reference,evt(ch32v205.h)
CH32V205,LVDS,SHST_CR,0x004,16,1,,,,#,reference,evt(ch32v205.h)
CH32V205,LVDS,LPM_CFG,0x006,8,1,,,,#,reference,evt(ch32v205.h)
CH32V205,LVDS,DEV_ADDR,0x007,8,1,,,,#,reference,evt(ch32v205.h)
CH32V205,LVDS,INT_FLAG,0x008,16,1,,,,#,reference,evt(ch32v205.h)
CH32V205,LVDS,INT_ST,0x00a,16,1,,,,#,reference,evt(ch32v205.h)
CH32V205,LVDS,LINK_CR,0x00c,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,LVDS,LINK_ST,0x010,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,LVDS,TXLPM_DAT,0x014,16,1,,,,#,reference,evt(ch32v205.h)
CH32V205,LVDS,RXLPM_DAT,0x016,16,1,,,,#,reference,evt(ch32v205.h)
CH32V205,LVDS,TX_LEN,0x018,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,LVDS,RX_LEN,0x01c,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,LVDS,MAX_LEN,0x020,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,LVDS,TX_DMA,0x024,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,LVDS,RX_DMA,0x028,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,LVDS,TX_CFG,0x02c,8,1,,,,#,reference,evt(ch32v205.h)
CH32V205,LVDS,RX_CFG,0x02d,8,1,,,,#,reference,evt(ch32v205.h)
CH32V205,LVDS,TX_CR,0x02e,8,1,,,,#,reference,evt(ch32v205.h)
CH32V205,LVDS,RX_CR,0x02f,8,1,,,,#,reference,evt(ch32v205.h)
CH32V205,OB,RDPR,0x000,16,1,,,,#,reference,evt(ch32v205.h)
CH32V205,OB,USER,0x002,16,1,,,,#,reference,evt(ch32v205.h)
CH32V205,OB,Data0,0x004,16,1,,,,#,reference,evt(ch32v205.h)
CH32V205,OB,Data1,0x006,16,1,,,,#,reference,evt(ch32v205.h)
CH32V205,OB,WRPR0,0x008,16,1,,,,#,reference,evt(ch32v205.h)
CH32V205,OB,WRPR1,0x00a,16,1,,,,#,reference,evt(ch32v205.h)
CH32V205,OB,WRPR2,0x00c,16,1,,,,#,reference,evt(ch32v205.h)
CH32V205,OB,WRPR3,0x00e,16,1,,,,#,reference,evt(ch32v205.h)
CH32V205,OPA,OPA_CFGR1,0x000,32,1,,0x80000000,ok:1,#,confirmed,evt(ch32v205.h)+rm-address(CH32V205RM.PDF)
CH32V205,OPA,OPA_CTLR1,0x004,32,1,,0x0000031E,ok:1,#,confirmed,evt(ch32v205.h)+rm-address(CH32V205RM.PDF)
CH32V205,OPA,OPA_CTLR2,0x008,32,1,,0x0000030E,ok:1,#,confirmed,evt(ch32v205.h)+rm-address(CH32V205RM.PDF)
CH32V205,OPA,CMP_CTLR,0x00c,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,OPA,CMP_FILT,0x010,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,OPA,OPA_KEY,0x014,32,1,,0xXXXXXXXX,ok:1,#,confirmed,evt(ch32v205.h)+rm-address(CH32V205RM.PDF)
CH32V205,OPA,CMP_KEY,0x018,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,OPA,OPCM_SR,0x01c,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,PWR,CTLR,0x000,32,1,PWR_CTLR,0x00000400,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,PWR,CSR,0x004,32,1,PWR_CSR,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,QSPI,CR,0x000,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm-address(CH32V205RM.PDF)
CH32V205,QSPI,DCR,0x004,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm-address(CH32V205RM.PDF)
CH32V205,QSPI,SR,0x008,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm-address(CH32V205RM.PDF)
CH32V205,QSPI,FCR,0x00c,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm-address(CH32V205RM.PDF)
CH32V205,QSPI,DLR,0x010,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm-address(CH32V205RM.PDF)
CH32V205,QSPI,CCR,0x014,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm-address(CH32V205RM.PDF)
CH32V205,QSPI,AR,0x018,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm-address(CH32V205RM.PDF)
CH32V205,QSPI,ABR,0x01c,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm-address(CH32V205RM.PDF)
CH32V205,QSPI,DR,0x020,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm-address(CH32V205RM.PDF)
CH32V205,QSPI,PSMKR,0x024,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm-address(CH32V205RM.PDF)
CH32V205,QSPI,PSMAR,0x028,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm-address(CH32V205RM.PDF)
CH32V205,QSPI,PIR,0x02c,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm-address(CH32V205RM.PDF)
CH32V205,QSPI,LPTR,0x030,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm-address(CH32V205RM.PDF)
CH32V205,RCC,CTLR,0x000,32,1,RCC_CTLR,0x0000xx83,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,RCC,CFGR0,0x004,32,1,RCC_CFGR0,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,RCC,INTR,0x008,32,1,RCC_INTR,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,RCC,PB2PRSTR,0x00c,32,1,RCC_PB2PRSTR,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,RCC,PB1PRSTR,0x010,32,1,RCC_PB1PRSTR,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,RCC,HBPCENR,0x014,32,1,RCC_HBPCENR,0x00020004,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,RCC,PB2PCENR,0x018,32,1,RCC_PB2PCENR,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,RCC,PB1PCENR,0x01c,32,1,RCC_PB1PCENR,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,RCC,BDCTLR,0x020,32,1,RCC_BDCTLR,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,RCC,RSTSCKR,0x024,32,1,RCC_RSTSCKR,0x08000000,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,RCC,HBRSTR,0x028,32,1,RCC_HBRSTR,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,RCC,CFGR2,0x02c,32,1,RCC_CFGR2,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,RTC,CTLRH,0x000,16,1,RTC_CTLRH,0x0000,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,RTC,CTLRL,0x004,16,1,RTC_CTLRL,0x0020,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,RTC,PSCRH,0x008,16,1,RTC_PSCRH,0x000X,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,RTC,PSCRL,0x00c,16,1,RTC_PSCRL,0xXXXX,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,RTC,DIVH,0x010,16,1,RTC_DIVH,0x000X,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,RTC,DIVL,0x014,16,1,RTC_DIVL,0xXXXX,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,RTC,CNTH,0x018,16,1,RTC_CNTH,0xXXXX,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,RTC,CNTL,0x01c,16,1,RTC_CNTL,0xXXXX,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,RTC,ALRMH,0x020,16,1,RTC_ALRMH,0xXXXX,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,RTC,ALRML,0x024,16,1,RTC_ALRML,0xXXXX,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,SPI,CTLR1,0x000,16,1,SPIx_CTLR1,0x0000,ok:2,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,SPI,CTLR2,0x004,16,1,SPIx_CTLR2,0x0000,ok:2,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,SPI,STATR,0x008,16,1,SPIx_STATR,0x0002,ok:2,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,SPI,DATAR,0x00c,16,1,SPIx_DATAR,0x0000,ok:2,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,SPI,CRCR,0x010,16,1,SPIx_CRCR,0x0007,ok:2,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,SPI,RCRCR,0x014,16,1,SPIx_RCRCR,0x0000,ok:2,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,SPI,TCRCR,0x018,16,1,SPIx_TCRCR,0x0000,ok:2,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,SPI,HSCR,0x024,16,1,SPIx_HSCR,0x0000,ok:2,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,TIM,CTLR1,0x000,16,1,TIMx_CTLR1,0x0000,ok:4,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,TIM,CTLR2,0x004,16,1,TIMx_CTLR2,0x0000,ok:4,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,TIM,SMCFGR,0x008,16,1,TIMx_SMCFGR,0x0000,ok:4,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,TIM,DMAINTENR,0x00c,16,1,TIMx_DMAINTENR,0x0000,ok:4,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,TIM,INTFR,0x010,16,1,TIMx_INTFR,0x0000,ok:4,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,TIM,SWEVGR,0x014,16,1,TIMx_SWEVGR,0x0000,ok:4,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,TIM,CHCTLR1,0x018,16,1,TIMx_CHCTLR1,0x0000,ok:4,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,TIM,CHCTLR2,0x01c,16,1,TIMx_CHCTLR2,0x0000,ok:4,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,TIM,CCER,0x020,16,1,TIMx_CCER,0x0000,ok:4,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,TIM,CNT,0x024,16,1,TIMx_CNT,0x0000;0x00000000,ok:4,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,TIM,CNT_TIM4,0x024,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,TIM,PSC,0x028,16,1,TIM1_PSC,0x0000,ok:4,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,TIM,ATRLR,0x02c,16,1,TIM1_ATRLR,0xFFFF;0xFFFFFFFF,ok:4,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,TIM,ATRLR_TIM4,0x02c,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,TIM,RPTCR,0x030,16,1,TIM1_RPTCR,0x0000,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,TIM,CH1CVR,0x034,32,1,TIMx_CH1CVR,0x00000000;0x000000000,ok:4,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,TIM,CH1CVR_TIM4,0x034,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,TIM,CH2CVR,0x038,32,1,TIMx_CH2CVR,0x00000000,ok:4,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,TIM,CH2CVR_TIM4,0x038,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,TIM,CH3CVR,0x03c,32,1,TIMx_CH3CVR,0x00000000,ok:4,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,TIM,CH3CVR_TIM4,0x03c,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,TIM,CH4CVR,0x040,32,1,TIM1_CH4CVR,0x00000000,ok:4,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,TIM,CH4CVR_TIM4,0x040,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,TIM,BDTR,0x044,16,1,TIM1_BDTR,0x0000,ok:1,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,TIM,DMACFGR,0x048,16,1,TIM1_DMACFGR,0x0000,ok:4,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,TIM,DMAADR,0x04c,32,1,TIMx_DMAADR,0x00000000,ok:4,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
CH32V205,TKEY,CTLR,0x000,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm-address(CH32V205RM.PDF)
CH32V205,TKEY,TRANS_CFG,0x004,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm-address(CH32V205RM.PDF)
CH32V205,TKEY,CAP_CFG,0x008,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,TKEY,DRV_CFG,0x00c,32,1,,,,#,reference,evt(ch32v205.h)
CH32V205,TKEY,CDCC,0x010,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm-address(CH32V205RM.PDF)
CH32V205,TKEY,SR,0x014,32,1,,0x00000000,ok:1,#,confirmed,evt(ch32v205.h)+rm-address(CH32V205RM.PDF)
CH32V205,USART,STATR,0x000,16,1,USARTx_STATR,0x000000C0,ok:8,#,confirmed,evt(ch32v205.h)+rm(CH32V205RM.PDF)+rm-address(CH32V205RM.PDF)
