series,selector,register,bits,value,peripheral,role,signal,pad,port,gpio,#,confidence,basis
CH32V467,afio-tim8-remap,PCFR2,PCFR2:2,1,TIM8,ETR,TIM8_ETR,PA0-WKUP,A,0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart1-remap,PCFR1|PCFR2,PCFR1:2;PCFR2:26,0,USART1,CK,USART1_CK,PA8,A,8,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart1-remap,PCFR1|PCFR2,PCFR1:2;PCFR2:26,0,USART1,CTS,USART1_CTS,PA11,A,11,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart1-remap,PCFR1|PCFR2,PCFR1:2;PCFR2:26,0,USART1,RTS,USART1_RTS,PA12,A,12,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart1-remap,PCFR1|PCFR2,PCFR1:2;PCFR2:26,0,USART1,RX,USART1_RX,PA10,A,10,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart1-remap,PCFR1|PCFR2,PCFR1:2;PCFR2:26,0,USART1,TX,USART1_TX,PA9,A,9,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart1-remap,PCFR1|PCFR2,PCFR1:2;PCFR2:26,1,USART1,CK,USART1_CK,PA8,A,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart1-remap,PCFR1|PCFR2,PCFR1:2;PCFR2:26,1,USART1,CTS,USART1_CTS,PA11,A,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart1-remap,PCFR1|PCFR2,PCFR1:2;PCFR2:26,1,USART1,RTS,USART1_RTS,PA12,A,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart1-remap,PCFR1|PCFR2,PCFR1:2;PCFR2:26,1,USART1,RX,USART1_RX,PB7,B,7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart1-remap,PCFR1|PCFR2,PCFR1:2;PCFR2:26,1,USART1,TX,USART1_TX,PB6,B,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart1-remap,PCFR1|PCFR2,PCFR1:2;PCFR2:26,2,USART1,CK,USART1_CK,PA10,A,10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart1-remap,PCFR1|PCFR2,PCFR1:2;PCFR2:26,2,USART1,CTS,USART1_CTS,PA5,A,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart1-remap,PCFR1|PCFR2,PCFR1:2;PCFR2:26,2,USART1,RTS,USART1_RTS,PA9,A,9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart1-remap,PCFR1|PCFR2,PCFR1:2;PCFR2:26,2,USART1,RX,USART1_RX,PA8,A,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart1-remap,PCFR1|PCFR2,PCFR1:2;PCFR2:26,2,USART1,TX,USART1_TX,PB15,B,15,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart1-remap,PCFR1|PCFR2,PCFR1:2;PCFR2:26,3,USART1,CK,USART1_CK,PA5,A,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart1-remap,PCFR1|PCFR2,PCFR1:2;PCFR2:26,3,USART1,CTS,USART1_CTS,PC4,C,4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart1-remap,PCFR1|PCFR2,PCFR1:2;PCFR2:26,3,USART1,RTS,USART1_RTS,PC5,C,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart1-remap,PCFR1|PCFR2,PCFR1:2;PCFR2:26,3,USART1,RX,USART1_RX,PA7,A,7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart1-remap,PCFR1|PCFR2,PCFR1:2;PCFR2:26,3,USART1,TX,USART1_TX,PA6,A,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart10-remap,PCFR2,PCFR2:30;PCFR2:31,0,USART10,CK,USART10_CK,PE12,E,12,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart10-remap,PCFR2,PCFR2:30;PCFR2:31,0,USART10,CTS,USART10_CTS,PC14-OSC32_IN,C,14,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart10-remap,PCFR2,PCFR2:30;PCFR2:31,0,USART10,RTS,USART10_RTS,PC15-OSC32_OUT,C,15,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart10-remap,PCFR2,PCFR2:30;PCFR2:31,0,USART10,RX,USART10_RX,PE1,E,1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart10-remap,PCFR2,PCFR2:30;PCFR2:31,0,USART10,TX,USART10_TX,PE0,E,0,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart10-remap,PCFR2,PCFR2:30;PCFR2:31,1,USART10,CK,USART10_CK,PE12,E,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart10-remap,PCFR2,PCFR2:30;PCFR2:31,1,USART10,CTS,USART10_CTS,PC14-OSC32_IN,C,14,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart10-remap,PCFR2,PCFR2:30;PCFR2:31,1,USART10,RTS,USART10_RTS,PC15-OSC32_OUT,C,15,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart10-remap,PCFR2,PCFR2:30;PCFR2:31,1,USART10,RX,USART10_RX,PB9,B,9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart10-remap,PCFR2,PCFR2:30;PCFR2:31,1,USART10,TX,USART10_TX,PB8,B,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart10-remap,PCFR2,PCFR2:30;PCFR2:31,2,USART10,CK,USART10_CK,PD10,D,10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart10-remap,PCFR2,PCFR2:30;PCFR2:31,2,USART10,CTS,USART10_CTS,PD13,D,13,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart10-remap,PCFR2,PCFR2:30;PCFR2:31,2,USART10,RTS,USART10_RTS,PD14,D,14,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart10-remap,PCFR2,PCFR2:30;PCFR2:31,2,USART10,RX,USART10_RX,PD12,D,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart10-remap,PCFR2,PCFR2:30;PCFR2:31,2,USART10,TX,USART10_TX,PD11,D,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart10-remap,PCFR2,PCFR2:30;PCFR2:31,3,USART10,CK,USART10_CK,PD10,D,10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart10-remap,PCFR2,PCFR2:30;PCFR2:31,3,USART10,CTS,USART10_CTS,PD13,D,13,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart10-remap,PCFR2,PCFR2:30;PCFR2:31,3,USART10,RTS,USART10_RTS,PD14,D,14,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart10-remap,PCFR2,PCFR2:30;PCFR2:31,3,USART10,RX,USART10_RX,PD12,D,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart10-remap,PCFR2,PCFR2:30;PCFR2:31,3,USART10,TX,USART10_TX,PD11,D,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart2-remap,PCFR1,PCFR1:3,0,USART2,CK,USART2_CK,PA4,A,4,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart2-remap,PCFR1,PCFR1:3,0,USART2,CTS,USART2_CTS,PA0-WKUP,A,0,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart2-remap,PCFR1,PCFR1:3,0,USART2,RTS,USART2_RTS,PA1,A,1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart2-remap,PCFR1,PCFR1:3,0,USART2,RX,USART2_RX,PA3,A,3,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart2-remap,PCFR1,PCFR1:3,0,USART2,TX,USART2_TX,PA2,A,2,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart2-remap,PCFR1,PCFR1:3,1,USART2,CK,USART2_CK,PD7,D,7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart2-remap,PCFR1,PCFR1:3,1,USART2,CTS,USART2_CTS,PD3,D,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart2-remap,PCFR1,PCFR1:3,1,USART2,RTS,USART2_RTS,PD4,D,4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart2-remap,PCFR1,PCFR1:3,1,USART2,RX,USART2_RX,PD6,D,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart2-remap,PCFR1,PCFR1:3,1,USART2,TX,USART2_TX,PD5,D,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart3-remap,PCFR1,PCFR1:4;PCFR1:5,0,USART3,CK,USART3_CK,PB12,B,12,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart3-remap,PCFR1,PCFR1:4;PCFR1:5,0,USART3,CTS,USART3_CTS,PB13,B,13,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart3-remap,PCFR1,PCFR1:4;PCFR1:5,0,USART3,RTS,USART3_RTS,PB14,B,14,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart3-remap,PCFR1,PCFR1:4;PCFR1:5,0,USART3,RX,USART3_RX,PB11,B,11,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart3-remap,PCFR1,PCFR1:4;PCFR1:5,0,USART3,TX,USART3_TX,PB10,B,10,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart3-remap,PCFR1,PCFR1:4;PCFR1:5,1,USART3,CK,USART3_CK,PC12,C,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart3-remap,PCFR1,PCFR1:4;PCFR1:5,1,USART3,CTS,USART3_CTS,PB13,B,13,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart3-remap,PCFR1,PCFR1:4;PCFR1:5,1,USART3,RTS,USART3_RTS,PB14,B,14,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart3-remap,PCFR1,PCFR1:4;PCFR1:5,1,USART3,RX,USART3_RX,PC11,C,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart3-remap,PCFR1,PCFR1:4;PCFR1:5,1,USART3,TX,USART3_TX,PC10,C,10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart3-remap,PCFR1,PCFR1:4;PCFR1:5,2,USART3,CK,USART3_CK,PD10,D,10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart3-remap,PCFR1,PCFR1:4;PCFR1:5,2,USART3,CTS,USART3_CTS,PD11,D,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart3-remap,PCFR1,PCFR1:4;PCFR1:5,2,USART3,RTS,USART3_RTS,PD12,D,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart3-remap,PCFR1,PCFR1:4;PCFR1:5,2,USART3,RX,USART3_RX,PA14,A,14,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart3-remap,PCFR1,PCFR1:4;PCFR1:5,2,USART3,TX,USART3_TX,PA13,A,13,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart3-remap,PCFR1,PCFR1:4;PCFR1:5,3,USART3,CK,USART3_CK,PD10,D,10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart3-remap,PCFR1,PCFR1:4;PCFR1:5,3,USART3,CTS,USART3_CTS,PD11,D,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart3-remap,PCFR1,PCFR1:4;PCFR1:5,3,USART3,RTS,USART3_RTS,PD12,D,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart3-remap,PCFR1,PCFR1:4;PCFR1:5,3,USART3,RX,USART3_RX,PD9,D,9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart3-remap,PCFR1,PCFR1:4;PCFR1:5,3,USART3,TX,USART3_TX,PD8,D,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart4-remap,PCFR2,PCFR2:16;PCFR2:17,0,USART4,CK,USART4_CK,PC12,C,12,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart4-remap,PCFR2,PCFR2:16;PCFR2:17,0,USART4,CTS,USART4_CTS,PA13,A,13,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart4-remap,PCFR2,PCFR2:16;PCFR2:17,0,USART4,RTS,USART4_RTS,PD2,D,2,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart4-remap,PCFR2,PCFR2:16;PCFR2:17,0,USART4,RX,USART4_RX,PC11,C,11,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart4-remap,PCFR2,PCFR2:16;PCFR2:17,0,USART4,TX,USART4_TX,PC10,C,10,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart4-remap,PCFR2,PCFR2:16;PCFR2:17,1,USART4,CK,USART4_CK,PB2,B,2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart4-remap,PCFR2,PCFR2:16;PCFR2:17,1,USART4,CTS,USART4_CTS,PC4,C,4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart4-remap,PCFR2,PCFR2:16;PCFR2:17,1,USART4,RTS,USART4_RTS,PC5,C,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart4-remap,PCFR2,PCFR2:16;PCFR2:17,1,USART4,RX,USART4_RX,PB1,B,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart4-remap,PCFR2,PCFR2:16;PCFR2:17,1,USART4,TX,USART4_TX,PB0,B,0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart4-remap,PCFR2,PCFR2:16;PCFR2:17,2,USART4,CK,USART4_CK,PE12,E,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart4-remap,PCFR2,PCFR2:16;PCFR2:17,2,USART4,CTS,USART4_CTS,PB8,B,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart4-remap,PCFR2,PCFR2:16;PCFR2:17,2,USART4,RTS,USART4_RTS,PB9,B,9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart4-remap,PCFR2,PCFR2:16;PCFR2:17,2,USART4,RX,USART4_RX,PE1,E,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart4-remap,PCFR2,PCFR2:16;PCFR2:17,2,USART4,TX,USART4_TX,PE0,E,0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart4-remap,PCFR2,PCFR2:16;PCFR2:17,3,USART4,CK,USART4_CK,PE12,E,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart4-remap,PCFR2,PCFR2:16;PCFR2:17,3,USART4,CTS,USART4_CTS,PB8,B,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart4-remap,PCFR2,PCFR2:16;PCFR2:17,3,USART4,RTS,USART4_RTS,PB9,B,9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart4-remap,PCFR2,PCFR2:16;PCFR2:17,3,USART4,RX,USART4_RX,PE1,E,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart4-remap,PCFR2,PCFR2:16;PCFR2:17,3,USART4,TX,USART4_TX,PE0,E,0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart5-remap,PCFR2,PCFR2:18;PCFR2:19,0,USART5,CK,USART5_CK,PB5,B,5,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart5-remap,PCFR2,PCFR2:18;PCFR2:19,0,USART5,CTS,USART5_CTS,PB3,B,3,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart5-remap,PCFR2,PCFR2:18;PCFR2:19,0,USART5,RTS,USART5_RTS,PB4,B,4,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart5-remap,PCFR2,PCFR2:18;PCFR2:19,0,USART5,RX,USART5_RX,PD2,D,2,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart5-remap,PCFR2,PCFR2:18;PCFR2:19,0,USART5,TX,USART5_TX,PC12,C,12,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart5-remap,PCFR2,PCFR2:18;PCFR2:19,1,USART5,CK,USART5_CK,PB3,B,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart5-remap,PCFR2,PCFR2:18;PCFR2:19,1,USART5,CTS,USART5_CTS,PB8,B,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart5-remap,PCFR2,PCFR2:18;PCFR2:19,1,USART5,RTS,USART5_RTS,PB9,B,9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart5-remap,PCFR2,PCFR2:18;PCFR2:19,1,USART5,RX,USART5_RX,PB5,B,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart5-remap,PCFR2,PCFR2:18;PCFR2:19,1,USART5,TX,USART5_TX,PB4,B,4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart5-remap,PCFR2,PCFR2:18;PCFR2:19,2,USART5,CK,USART5_CK,PB2,B,2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart5-remap,PCFR2,PCFR2:18;PCFR2:19,2,USART5,CTS,USART5_CTS,PB0,B,0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart5-remap,PCFR2,PCFR2:18;PCFR2:19,2,USART5,RTS,USART5_RTS,PB1,B,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart5-remap,PCFR2,PCFR2:18;PCFR2:19,2,USART5,RX,USART5_RX,PE9,E,9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart5-remap,PCFR2,PCFR2:18;PCFR2:19,2,USART5,TX,USART5_TX,PE8,E,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart5-remap,PCFR2,PCFR2:18;PCFR2:19,3,USART5,CK,USART5_CK,PB2,B,2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart5-remap,PCFR2,PCFR2:18;PCFR2:19,3,USART5,CTS,USART5_CTS,PB0,B,0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart5-remap,PCFR2,PCFR2:18;PCFR2:19,3,USART5,RTS,USART5_RTS,PB1,B,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart5-remap,PCFR2,PCFR2:18;PCFR2:19,3,USART5,RX,USART5_RX,PE9,E,9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart5-remap,PCFR2,PCFR2:18;PCFR2:19,3,USART5,TX,USART5_TX,PE8,E,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart6-remap,PCFR2,PCFR2:20;PCFR2:21,0,USART6,CK,USART6_CK,PB0,B,0,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart6-remap,PCFR2,PCFR2:20;PCFR2:21,0,USART6,CTS,USART6_CTS,PC2,C,2,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart6-remap,PCFR2,PCFR2:20;PCFR2:21,0,USART6,RTS,USART6_RTS,PC3,C,3,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart6-remap,PCFR2,PCFR2:20;PCFR2:21,0,USART6,RX,USART6_RX,PC1,C,1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart6-remap,PCFR2,PCFR2:20;PCFR2:21,0,USART6,TX,USART6_TX,PC0,C,0,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart6-remap,PCFR2,PCFR2:20;PCFR2:21,1,USART6,CK,USART6_CK,PB5,B,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart6-remap,PCFR2,PCFR2:20;PCFR2:21,1,USART6,CTS,USART6_CTS,PE0,E,0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart6-remap,PCFR2,PCFR2:20;PCFR2:21,1,USART6,RTS,USART6_RTS,PE1,E,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart6-remap,PCFR2,PCFR2:20;PCFR2:21,1,USART6,RX,USART6_RX,PB9,B,9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart6-remap,PCFR2,PCFR2:20;PCFR2:21,1,USART6,TX,USART6_TX,PB8,B,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart6-remap,PCFR2,PCFR2:20;PCFR2:21,2,USART6,CK,USART6_CK,PA13,A,13,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart6-remap,PCFR2,PCFR2:20;PCFR2:21,2,USART6,CTS,USART6_CTS,PA14,A,14,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart6-remap,PCFR2,PCFR2:20;PCFR2:21,2,USART6,RTS,USART6_RTS,PA15,A,15,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart6-remap,PCFR2,PCFR2:20;PCFR2:21,2,USART6,RX,USART6_RX,PE11,E,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart6-remap,PCFR2,PCFR2:20;PCFR2:21,2,USART6,TX,USART6_TX,PE10,E,10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart6-remap,PCFR2,PCFR2:20;PCFR2:21,3,USART6,CK,USART6_CK,PA5,A,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart6-remap,PCFR2,PCFR2:20;PCFR2:21,3,USART6,CTS,USART6_CTS,PC2,C,2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart6-remap,PCFR2,PCFR2:20;PCFR2:21,3,USART6,RTS,USART6_RTS,PC3,C,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart6-remap,PCFR2,PCFR2:20;PCFR2:21,3,USART6,RX,USART6_RX,PC1,C,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart6-remap,PCFR2,PCFR2:20;PCFR2:21,3,USART6,TX,USART6_TX,PC0,C,0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart7-remap,PCFR2,PCFR2:22;PCFR2:23,0,USART7,CK,USART7_CK,PC1,C,1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart7-remap,PCFR2,PCFR2:22;PCFR2:23,0,USART7,CTS,USART7_CTS,PC4,C,4,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart7-remap,PCFR2,PCFR2:22;PCFR2:23,0,USART7,RTS,USART7_RTS,PC5,C,5,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart7-remap,PCFR2,PCFR2:22;PCFR2:23,0,USART7,RX,USART7_RX,PC3,C,3,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart7-remap,PCFR2,PCFR2:22;PCFR2:23,0,USART7,TX,USART7_TX,PC2,C,2,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart7-remap,PCFR2,PCFR2:22;PCFR2:23,1,USART7,CK,USART7_CK,PB0,B,0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart7-remap,PCFR2,PCFR2:22;PCFR2:23,1,USART7,CTS,USART7_CTS,PC4,C,4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart7-remap,PCFR2,PCFR2:22;PCFR2:23,1,USART7,RTS,USART7_RTS,PC5,C,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart7-remap,PCFR2,PCFR2:22;PCFR2:23,1,USART7,RX,USART7_RX,PA7,A,7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart7-remap,PCFR2,PCFR2:22;PCFR2:23,1,USART7,TX,USART7_TX,PA6,A,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart7-remap,PCFR2,PCFR2:22;PCFR2:23,2,USART7,CK,USART7_CK,PA8,A,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart7-remap,PCFR2,PCFR2:22;PCFR2:23,2,USART7,CTS,USART7_CTS,PB6,B,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart7-remap,PCFR2,PCFR2:22;PCFR2:23,2,USART7,RTS,USART7_RTS,PB7,B,7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart7-remap,PCFR2,PCFR2:22;PCFR2:23,2,USART7,RX,USART7_RX,PA10,A,10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart7-remap,PCFR2,PCFR2:22;PCFR2:23,2,USART7,TX,USART7_TX,PA9,A,9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart7-remap,PCFR2,PCFR2:22;PCFR2:23,3,USART7,CK,USART7_CK,PA8,A,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart7-remap,PCFR2,PCFR2:22;PCFR2:23,3,USART7,CTS,USART7_CTS,PC8,C,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart7-remap,PCFR2,PCFR2:22;PCFR2:23,3,USART7,RTS,USART7_RTS,PC9,C,9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart7-remap,PCFR2,PCFR2:22;PCFR2:23,3,USART7,RX,USART7_RX,PA10,A,10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
