family,block,type,register,address,offset,width_bits,count,#,confidence,basis
CH32V307,UART7,USART,CTLR1,0x40001c0c,0x00c,16,1,#,reference,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,UART7,USART,CTLR2,0x40001c10,0x010,16,1,#,reference,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,UART7,USART,CTLR3,0x40001c14,0x014,16,1,#,reference,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,UART7,USART,GPR,0x40001c18,0x018,16,1,#,reference,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,UART7,USART,CTLR4,0x40001c1c,0x01c,16,1,#,reference,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)
CH32V307,UART8,USART,STATR,0x40002000,0x000,16,1,#,reference,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,UART8,USART,DATAR,0x40002004,0x004,16,1,#,reference,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,UART8,USART,BRR,0x40002008,0x008,16,1,#,reference,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,UART8,USART,CTLR1,0x4000200c,0x00c,16,1,#,reference,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,UART8,USART,CTLR2,0x40002010,0x010,16,1,#,reference,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,UART8,USART,CTLR3,0x40002014,0x014,16,1,#,reference,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,UART8,USART,GPR,0x40002018,0x018,16,1,#,reference,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,UART8,USART,CTLR4,0x4000201c,0x01c,16,1,#,reference,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)
CH32V307,RTC,RTC,CTLRH,0x40002800,0x000,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,RTC,RTC,CTLRL,0x40002804,0x004,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,RTC,RTC,PSCRH,0x40002808,0x008,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,RTC,RTC,PSCRL,0x4000280c,0x00c,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,RTC,RTC,DIVH,0x40002810,0x010,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,RTC,RTC,DIVL,0x40002814,0x014,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,RTC,RTC,CNTH,0x40002818,0x018,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,RTC,RTC,CNTL,0x4000281c,0x01c,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,RTC,RTC,ALRMH,0x40002820,0x020,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,RTC,RTC,ALRML,0x40002824,0x024,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,WWDG,WWDG,CTLR,0x40002c00,0x000,32,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,WWDG,WWDG,CFGR,0x40002c04,0x004,32,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,WWDG,WWDG,STATR,0x40002c08,0x008,32,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,IWDG,IWDG,CTLR,0x40003000,0x000,32,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,IWDG,IWDG,PSCR,0x40003004,0x004,32,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,IWDG,IWDG,RLDR,0x40003008,0x008,32,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,IWDG,IWDG,STATR,0x4000300c,0x00c,32,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,SPI2,SPI,CTLR1,0x40003800,0x000,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,SPI2,SPI,CTLR2,0x40003804,0x004,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,SPI2,SPI,STATR,0x40003808,0x008,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,SPI2,SPI,DATAR,0x4000380c,0x00c,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,SPI2,SPI,CRCR,0x40003810,0x010,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,SPI2,SPI,RCRCR,0x40003814,0x014,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,SPI2,SPI,TCRCR,0x40003818,0x018,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,SPI2,SPI,I2SCFGR,0x4000381c,0x01c,16,1,#,reference,evt(ch32v30x.h)
CH32V307,SPI2,SPI,I2SPR,0x40003820,0x020,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,SPI2,SPI,HSCR,0x40003824,0x024,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,SPI3,SPI,CTLR1,0x40003c00,0x000,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,SPI3,SPI,CTLR2,0x40003c04,0x004,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,SPI3,SPI,STATR,0x40003c08,0x008,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,SPI3,SPI,DATAR,0x40003c0c,0x00c,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,SPI3,SPI,CRCR,0x40003c10,0x010,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,SPI3,SPI,RCRCR,0x40003c14,0x014,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,SPI3,SPI,TCRCR,0x40003c18,0x018,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,SPI3,SPI,I2SCFGR,0x40003c1c,0x01c,16,1,#,reference,evt(ch32v30x.h)
CH32V307,SPI3,SPI,I2SPR,0x40003c20,0x020,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,SPI3,SPI,HSCR,0x40003c24,0x024,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,USART2,USART,STATR,0x40004400,0x000,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,USART2,USART,DATAR,0x40004404,0x004,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,USART2,USART,BRR,0x40004408,0x008,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,USART2,USART,CTLR1,0x4000440c,0x00c,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,USART2,USART,CTLR2,0x40004410,0x010,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,USART2,USART,CTLR3,0x40004414,0x014,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,USART2,USART,GPR,0x40004418,0x018,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,USART2,USART,CTLR4,0x4000441c,0x01c,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)
CH32V307,USART3,USART,STATR,0x40004800,0x000,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,USART3,USART,DATAR,0x40004804,0x004,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,USART3,USART,BRR,0x40004808,0x008,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,USART3,USART,CTLR1,0x4000480c,0x00c,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,USART3,USART,CTLR2,0x40004810,0x010,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,USART3,USART,CTLR3,0x40004814,0x014,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,USART3,USART,GPR,0x40004818,0x018,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,USART3,USART,CTLR4,0x4000481c,0x01c,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)
CH32V307,UART4,USART,STATR,0x40004c00,0x000,16,1,#,reference,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,UART4,USART,DATAR,0x40004c04,0x004,16,1,#,reference,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,UART4,USART,BRR,0x40004c08,0x008,16,1,#,reference,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,UART4,USART,CTLR1,0x40004c0c,0x00c,16,1,#,reference,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,UART4,USART,CTLR2,0x40004c10,0x010,16,1,#,reference,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,UART4,USART,CTLR3,0x40004c14,0x014,16,1,#,reference,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,UART4,USART,GPR,0x40004c18,0x018,16,1,#,reference,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,UART4,USART,CTLR4,0x40004c1c,0x01c,16,1,#,reference,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)
CH32V307,UART5,USART,STATR,0x40005000,0x000,16,1,#,reference,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,UART5,USART,DATAR,0x40005004,0x004,16,1,#,reference,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,UART5,USART,BRR,0x40005008,0x008,16,1,#,reference,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,UART5,USART,CTLR1,0x4000500c,0x00c,16,1,#,reference,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,UART5,USART,CTLR2,0x40005010,0x010,16,1,#,reference,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,UART5,USART,CTLR3,0x40005014,0x014,16,1,#,reference,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,UART5,USART,GPR,0x40005018,0x018,16,1,#,reference,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,UART5,USART,CTLR4,0x4000501c,0x01c,16,1,#,reference,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)
CH32V307,I2C1,I2C,CTLR1,0x40005400,0x000,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,I2C1,I2C,CTLR2,0x40005404,0x004,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,I2C1,I2C,OADDR1,0x40005408,0x008,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,I2C1,I2C,OADDR2,0x4000540c,0x00c,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,I2C1,I2C,DATAR,0x40005410,0x010,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,I2C1,I2C,STAR1,0x40005414,0x014,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,I2C1,I2C,STAR2,0x40005418,0x018,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,I2C1,I2C,CKCFGR,0x4000541c,0x01c,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,I2C1,I2C,RTR,0x40005420,0x020,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,I2C2,I2C,CTLR1,0x40005800,0x000,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,I2C2,I2C,CTLR2,0x40005804,0x004,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,I2C2,I2C,OADDR1,0x40005808,0x008,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,I2C2,I2C,OADDR2,0x4000580c,0x00c,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,I2C2,I2C,DATAR,0x40005810,0x010,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,I2C2,I2C,STAR1,0x40005814,0x014,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,I2C2,I2C,STAR2,0x40005818,0x018,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,I2C2,I2C,CKCFGR,0x4000581c,0x01c,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,I2C2,I2C,RTR,0x40005820,0x020,16,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,CTLR,0x40006400,0x000,32,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,STATR,0x40006404,0x004,32,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,TSTATR,0x40006408,0x008,32,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,RFIFO0,0x4000640c,0x00c,32,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,RFIFO1,0x40006410,0x010,32,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,INTENR,0x40006414,0x014,32,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,ERRSR,0x40006418,0x018,32,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,BTIMR,0x4000641c,0x01c,32,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sTxMailBox[0].TXMIR,0x40006580,0x180,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sTxMailBox[0].TXMDTR,0x40006584,0x184,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sTxMailBox[0].TXMDLR,0x40006588,0x188,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sTxMailBox[0].TXMDHR,0x4000658c,0x18c,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sTxMailBox[1].TXMIR,0x40006590,0x190,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sTxMailBox[1].TXMDTR,0x40006594,0x194,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sTxMailBox[1].TXMDLR,0x40006598,0x198,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sTxMailBox[1].TXMDHR,0x4000659c,0x19c,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sTxMailBox[2].TXMIR,0x400065a0,0x1a0,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sTxMailBox[2].TXMDTR,0x400065a4,0x1a4,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sTxMailBox[2].TXMDLR,0x400065a8,0x1a8,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sTxMailBox[2].TXMDHR,0x400065ac,0x1ac,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sFIFOMailBox[0].RXMIR,0x400065b0,0x1b0,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sFIFOMailBox[0].RXMDTR,0x400065b4,0x1b4,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sFIFOMailBox[0].RXMDLR,0x400065b8,0x1b8,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sFIFOMailBox[0].RXMDHR,0x400065bc,0x1bc,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sFIFOMailBox[1].RXMIR,0x400065c0,0x1c0,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sFIFOMailBox[1].RXMDTR,0x400065c4,0x1c4,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sFIFOMailBox[1].RXMDLR,0x400065c8,0x1c8,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sFIFOMailBox[1].RXMDHR,0x400065cc,0x1cc,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,FCTLR,0x40006600,0x200,32,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,FMCFGR,0x40006604,0x204,32,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,FSCFGR,0x4000660c,0x20c,32,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,FAFIFOR,0x40006614,0x214,32,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,FWR,0x4000661c,0x21c,32,1,#,confirmed,evt(ch32v30x.h)+rm(CH32FV2x_V3xRM.PDF)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sFilterRegister[0].FR1,0x40006640,0x240,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sFilterRegister[0].FR2,0x40006644,0x244,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sFilterRegister[1].FR1,0x40006648,0x248,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sFilterRegister[1].FR2,0x4000664c,0x24c,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sFilterRegister[2].FR1,0x40006650,0x250,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sFilterRegister[2].FR2,0x40006654,0x254,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sFilterRegister[3].FR1,0x40006658,0x258,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sFilterRegister[3].FR2,0x4000665c,0x25c,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sFilterRegister[4].FR1,0x40006660,0x260,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sFilterRegister[4].FR2,0x40006664,0x264,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sFilterRegister[5].FR1,0x40006668,0x268,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
CH32V307,CAN1,CAN,sFilterRegister[5].FR2,0x4000666c,0x26c,32,1,#,confirmed,evt(ch32v30x.h)+rm-address(CH32FV2x_V3xRM.PDF)
